Page path and screen class,Region,Views,Users,New users,Views per user,Average engagement time,Unique user scrolls,Event count,Conversions,Total revenue
/poster,Vermont,2,2,0,1,10,0,11,0,0
/queer001,Porto District,1,1,1,1,10,0,8,0,0
/queer001,Shumen Province,1,1,0,1,10,0,3,0,0
/queer001,West Virginia,1,1,0,1,10,0,4,0,0
/queer002,County Dublin,1,1,0,1,10,0,2,0,0
/queer003,Attica,3,2,0,1.5,10,0,9,0,0
/queer003,County Dublin,1,1,0,1,10,0,2,0,0
/queer003,Minnesota,7,9,0,0.7777777777777780,10,0,28,0,0
/queer004,County Cork,1,1,1,1,10,0,5,0,0
/queer004,Delhi,1,1,0,1,10,0,2,0,0
/queer006,Uttar Pradesh,1,1,0,1,10,0,3,0,0
/queer006,Virginia,12,11,6,1.0909090909090900,10,0,42,0,0
/queer008,County Dublin,1,1,0,1,10,0,2,0,0
/queer008,Iowa,1,1,0,1,10,0,2,0,0
/queer008,Tamaulipas,2,2,1,1,10,0,10,0,0
/queer009,Shumen Province,1,1,0,1,10,0,4,0,0
/queer010,Louisiana,1,1,0,1,10,0,3,0,0
/queer010,Prague,2,1,0,2,10,0,5,0,0
/queerness,Campania,1,1,1,1,10,0,6,0,0
/queerness,County Galway,1,1,0,1,10,0,3,0,0
/queerness,Plzen Region,1,1,0,1,10,0,3,0,0
/saved,Chittagong Division,1,1,0,1,10,0,6,0,0
/saved,Emilia-Romagna,1,1,0,1,10,0,4,0,0
/saved,Pennsylvania,4,3,0,1.3333333333333300,10,0,18,0,0
/saved,Queensland,1,1,0,1,10,0,6,0,0
/stigma,Apulia,1,1,0,1,10,0,2,0,0
/stigma,West Bengal,1,1,0,1,10,0,3,0,0
/stigma002,Shumen Province,1,1,0,1,10,0,3,0,0
/stigma004,Lisbon,1,1,0,1,10,0,3,0,0
/stigma004,Wisconsin,2,2,1,1,10,0,9,0,0
/stigma005,Iowa,1,1,0,1,10,0,5,0,0
/stigma007,Jalisco,2,1,0,2,10,0,7,0,0
/stigma008,Capital Region of Denmark,1,1,0,1,10,0,6,0,0
/stigma010,Virginia,2,2,0,1,10,0,10,0,0
/stress,Chittagong Division,1,1,0,1,10,0,3,0,0
/stress,Eastern Province,2,2,0,1,10,0,6,0,0
/stress,Pichincha,2,2,0,1,10,0,6,0,0
/stress,Saskatchewan,1,1,0,1,10,0,3,0,0
/stress,Silistra,1,1,0,1,10,0,3,0,0
/stress,Uttar Pradesh,1,2,1,0.5,10,0,6,0,0
/stress001,Federal Capital Territory,2,1,0,2,10,0,6,0,0
/stress002,Makkah Province,1,1,0,1,10,0,6,0,0
/stress004,Pennsylvania,15,11,0,1.3636363636363600,10,0,57,0,0
/stress004,Vermont,1,1,0,1,10,0,4,0,0
/stress005,Shumen Province,1,1,0,1,10,0,4,0,0
/stress005,Western Australia,1,1,0,1,10,0,4,0,0
/stress006,Kentucky,1,1,1,1,10,0,5,0,0
/stress006,Maryland,2,2,1,1,10,0,10,0,0
/stress007,Chandigarh,1,1,0,1,10,0,4,0,0
/stress008,Florida,1,1,0,1,10,0,4,0,0
/stress008,Telangana,1,1,0,1,10,0,4,0,0
/stress009,Tamaulipas,1,1,1,1,10,0,6,0,0
/tiktok,County Dublin,1,1,0,1,10,0,3,0,0
/whoyouare,La Romana Province,2,1,0,2,10,0,5,0,0
/whoyouare,Makkah Province,1,1,0,1,10,0,3,0,0
/whoyouare,Manitoba,1,1,0,1,10,0,4,0,0
/whoyouare,Santa Cruz Department,1,1,0,1,10,0,3,0,0
/whoyouare,Wellington,1,1,1,1,10,0,8,0,0
/queer001,Florida,57,50,8,1.14,9.96,0,205,0,0
/,Ile-de-France,24,23,20,1.0434782608695700,9.956521739130440,0,118,0,0
/,Prague,13,11,8,1.1818181818181800,9.909090909090910,0,48,0,0
/gender012,Illinois,11,10,4,1.1,9.9,0,47,0,0
/gender008,Maryland,11,9,1,1.2222222222222200,9.88888888888889,0,40,0,0
/about,District of Columbia,8,8,5,1,9.875,0,33,0,0
/queer009,New York,16,16,6,1,9.875,0,70,0,0
/whoyouare,District of Columbia,10,8,2,1.25,9.875,0,37,0,0
/lgbt-center-locator,New Jersey,25,23,7,1.0869565217391300,9.826086956521740,0,142,0,0
/gender010,Washington,18,15,1,1.2,9.8,0,60,0,0
/stress004,Alabama,6,4,0,1.5,9.75,0,25,0,0
/gender008,Ohio,10,10,3,1,9.7,0,37,0,0
/mental-health-resources,(not set),11,9,5,1.2222222222222200,9.666666666666670,0,55,0,0
/queer009,Ontario,3,3,0,1,9.666666666666670,0,12,0,0
/stigma,Vermont,4,3,0,1.3333333333333300,9.666666666666670,0,15,0,0
/stress004,Massachusetts,6,6,3,1,9.666666666666670,0,30,0,0
/queer001,England,34,29,5,1.1724137931034500,9.655172413793100,0,124,0,0
/crisis-resources,(not set),11,10,6,1.1,9.6,0,63,0,0
/crisis-resources,Oklahoma,5,5,2,1,9.6,0,21,0,0
/gender009,(not set),6,5,1,1.2,9.6,0,26,0,0
/poster,New Jersey,16,15,1,1.0666666666666700,9.6,0,70,0,0
/queer001,Maharashtra,3,5,2,0.6,9.6,0,14,0,0
/stigma005,Ohio,6,5,1,1.2,9.6,0,21,0,0
/stress,Alaska,5,5,0,1,9.6,0,14,0,0
/poster,Massachusetts,12,12,1,1,9.583333333333330,0,50,0,0
/gender009,Washington,21,18,2,1.1666666666666700,9.555555555555560,0,66,0,0
/queer001,Washington,49,45,7,1.0888888888888900,9.555555555555560,0,178,0,0
/gender009,Colorado,14,11,1,1.2727272727272700,9.545454545454550,0,45,0,0
/,Boyaca,2,2,1,1,9.5,0,7,0,0
/,Sousse,3,2,1,1.5,9.5,0,11,0,0
/,South District,2,2,2,1,9.5,0,9,0,0
/%20,England,2,2,2,1,9.5,0,12,0,0
/gender006,North Holland,2,2,0,1,9.5,0,8,0,0
/gender009,Louisiana,4,2,0,2,9.5,0,10,0,0
/gender009,Tennessee,4,4,2,1,9.5,0,16,0,0
/gender011,Maryland,2,2,0,1,9.5,0,6,0,0
/poster,Skane County,2,2,1,1,9.5,0,8,0,0
/queer005,Kentucky,2,2,1,1,9.5,0,9,0,0
/queer010,Arizona,4,4,0,1,9.5,0,16,0,0
/queerness,Stockholm County,2,2,1,1,9.5,0,8,0,0
/saved,Oregon,2,2,0,1,9.5,0,9,0,0
/stigma,Porto District,2,2,1,1,9.5,0,9,0,0
/stress004,Ontario,6,6,0,1,9.5,0,26,0,0
/stress006,Federal Territory of Kuala Lumpur,2,2,1,1,9.5,0,9,0,0
/poster,North Carolina,17,17,0,1,9.470588235294120,0,76,0,0
/lgbt-center-locator,North Carolina,16,15,4,1.0666666666666700,9.466666666666670,0,87,0,0
/poster,Georgia,17,16,5,1.0625,9.4375,0,72,0,0
/gender012,Washington,11,7,1,1.5714285714285700,9.428571428571430,0,34,0,0
/gender002,Connecticut,6,5,0,1.2,9.4,0,24,0,0
/gender010,Alabama,6,5,0,1.2,9.4,0,21,0,0
/lgbt-center-locator,Maine,5,5,3,1,9.4,0,34,0,0
/queer001,Kansas,7,5,0,1.4,9.4,0,21,0,0
/,Oslo,3,3,2,1,9.333333333333330,0,15,0,0
/,Valparaiso,3,3,2,1,9.333333333333330,0,15,0,0
/gender,Otago,4,3,2,1.3333333333333300,9.333333333333330,0,13,0,0
/gender001,Kentucky,6,6,0,1,9.333333333333330,0,20,0,0
/gender006,Kentucky,6,6,0,1,9.333333333333330,0,23,0,0
/gender012,North Carolina,6,6,1,1,9.333333333333330,0,27,0,0
/queer001,Ile-de-France,3,3,2,1,9.333333333333330,0,19,0,0
/spreadtheword,District of Columbia,3,3,3,1,9.333333333333330,0,16,0,0
/stigma005,Michigan,4,3,0,1.3333333333333300,9.333333333333330,0,13,0,0
/stigma009,Virginia,3,3,2,1,9.333333333333330,0,15,0,0
/stress007,Oklahoma,3,3,0,1,9.333333333333330,0,19,0,0
/whoyouare,South Dakota,2,3,0,0.6666666666666670,9.333333333333330,0,7,0,0
/gender008,Arizona,12,10,4,1.2,9.3,0,43,0,0
/,Stockholm County,8,7,6,1.1428571428571400,9.285714285714290,0,37,0,0
/queer001,New York,124,109,28,1.1376146788990800,9.275229357798170,0,445,0,0
/,Lagos,4,4,2,1,9.25,0,13,0,0
/gender010,Massachusetts,12,8,1,1.5,9.25,0,47,0,0
/queer001,Virginia,37,32,3,1.15625,9.25,0,125,0,0
/stigma003,Missouri,5,4,0,1.25,9.25,0,16,0,0
/gender002,Michigan,35,22,7,1.5909090909090900,9.227272727272730,0,121,0,0
/lgbt-center-locator,England,21,23,8,0.9130434782608700,9.217391304347830,0,127,0,0
/queer006,Michigan,5,5,1,1,9.2,0,33,0,0
/gender002,Illinois,42,37,8,1.135135135135140,9.18918918918919,0,161,0,0
/gender008,Pennsylvania,13,12,1,1.0833333333333300,9.166666666666670,0,47,0,0
/queerness,North Holland,6,6,3,1,9.166666666666670,0,23,0,0
/stigma002,Washington,7,6,1,1.1666666666666700,9.166666666666670,0,28,0,0
/queer001,Georgia,41,38,8,1.0789473684210500,9.157894736842100,0,152,0,0
/queer008,New Jersey,8,8,7,1,9.125,0,42,0,0
/,Virginia,902,865,776,1.0427745664739900,9.11329479768786,0,3873,0,0
/whoyouare,Alberta,7,9,2,0.7777777777777780,9.11111111111111,0,34,0,0
/gender002,New York,67,58,14,1.1551724137931000,9.068965517241380,0,243,0,0
/,Cordoba,1,1,1,1,9,0,5,0,0
/,Federal District,1,1,1,1,9,0,6,0,0
/,Hauts-de-France,3,3,3,1,9,0,16,0,0
/,Jakarta,10,10,8,1,9,0,47,0,0
/,Prince Edward Island,5,4,2,1.25,9,0,20,0,0
/,San Jose Province,1,1,1,1,9,0,7,0,0
/,Saxony-Anhalt,2,2,2,1,9,0,12,0,0
/,Taranaki,1,1,1,1,9,0,5,0,0
/cookiepolicy,Alberta,1,1,1,1,9,0,4,0,0
/crisis-resources,Bavaria,2,2,1,1,9,0,13,0,0
/crisis-resources,La Romana Province,0,1,0,0,9,0,2,0,0
/crisis-resources,Lower Saxony,1,1,0,1,9,0,5,0,0
/gender,Delhi,2,2,1,1,9,0,6,0,0
/gender,Rajasthan,1,1,0,1,9,0,3,0,0
/gender,Vastra Gotaland County,1,1,1,1,9,0,5,0,0
/gender001,Flanders,1,1,0,1,9,0,3,0,0
/gender001,Metro Manila,2,2,0,1,9,0,9,0,0
/gender002,New Hampshire,5,4,0,1.25,9,0,18,0,0
/gender003,Louisiana,1,1,0,1,9,0,3,0,0
/gender003,Utah,2,2,0,1,9,0,7,0,0
/gender004,West Virginia,2,2,2,1,9,0,8,0,0
/gender006,Flanders,2,1,0,2,9,0,5,0,0
/gender006,Victoria,1,1,0,1,9,0,4,0,0
/gender009,South Carolina,1,1,0,1,9,0,3,0,0
/gender010,District of Columbia,2,1,0,2,9,0,6,0,0
/gender010,Maine,5,3,1,1.6666666666666700,9,0,17,0,0
/gender010,Shumen Province,1,1,0,1,9,0,3,0,0
/gender010,Victoria,1,1,0,1,9,0,4,0,0
/gender011,Harju County,1,1,0,1,9,0,4,0,0
/gender012,South Carolina,2,1,0,2,9,0,6,0,0
/gender101,Amman Governorate,1,1,0,1,9,0,2,0,0
/gender101,Battambang Province,1,1,0,1,9,0,3,0,0
/gender101,Wyoming,1,1,0,1,9,0,5,0,0
/guidemap,Ontario,2,2,0,1,9,0,9,0,0
/lgbt-center-locator,Banska Bystrica Region,1,1,0,1,9,0,6,0,0
/lgbt-center-locator,Harju County,1,1,0,1,9,0,6,0,0
/lgbt-center-locator,KwaZulu-Natal,1,1,0,1,9,0,5,0,0
/mental-health-resources,Valle del Cauca,1,1,1,1,9,0,7,0,0
/poster,Centre-Val de Loire,1,1,0,1,9,0,5,0,0
/poster,Guangdong Province,1,1,0,1,9,0,3,0,0
/poster,Ile-de-France,2,2,0,1,9,0,5,0,0
/poster,La Libertad,1,1,0,1,9,0,5,0,0
/pronouns101,Sousse,1,1,0,1,9,0,2,0,0
/qchatspace,Illinois,1,1,0,1,9,0,5,0,0
/queer001,Arizona,27,24,6,1.125,9,0,106,0,0
/queer001,Baghdad Governorate,1,1,0,1,9,0,4,0,0
/queer001,Bourgogne-Franche-Comte,1,1,0,1,9,0,3,0,0
/queer001,Centre-Val de Loire,1,1,0,1,9,0,4,0,0
/queer001,Kanagawa,1,1,0,1,9,0,6,0,0
/queer001,St. Andrew Parish,1,1,0,1,9,0,4,0,0
/queer001,Tamaulipas,3,2,1,1.5,9,0,8,0,0
/queer001,Tamil Nadu,1,1,1,1,9,0,7,0,0
/queer002,Hawaii,1,1,0,1,9,0,11,0,0
/queer002,Mexico City,1,1,0,1,9,0,3,0,0
/queer002,Otago,1,1,0,1,9,0,3,0,0
/queer003,Jalisco,1,1,0,1,9,0,4,0,0
/queer003,Telangana,1,1,0,1,9,0,3,0,0
/queer004,State of Ceara,1,1,0,1,9,0,3,0,0
/queer007,Central Java,1,1,0,1,9,0,3,0,0
/queer008,Louisiana,1,1,0,1,9,0,3,0,0
/queer008,Male,1,1,0,1,9,0,3,0,0
/queer009,Vermont,1,1,0,1,9,0,3,0,0
/queer009,Wisconsin,1,1,0,1,9,0,4,0,0
/queerness,Al Madinah Province,1,1,1,1,9,0,5,0,0
/queerness,Ho Chi Minh City,1,1,0,1,9,0,3,0,0
/queerness,Saitama,1,1,0,1,9,0,5,0,0
/queerness,Trencin Region,1,1,1,1,9,0,5,0,0
/saferbrowsing,Hawaii,2,2,1,1,9,0,9,0,0
/start,Iowa,1,1,1,1,9,0,8,0,0
/start,Norrbotten County,1,1,1,1,9,0,7,0,0
/stigma,Buenos Aires Province,1,1,1,1,9,0,5,0,0
/stigma,Jerusalem District,1,1,1,1,9,0,5,0,0
/stigma,Kyiv city,1,1,1,1,9,0,5,0,0
/stigma001,Minnesota,1,1,0,1,9,0,4,0,0
/stigma001,Riyadh Province,1,1,0,1,9,0,10,0,0
/stigma002,Buenos Aires Province,1,1,1,1,9,0,5,0,0
/stigma002,Capital Region of Denmark,1,1,0,1,9,0,6,0,0
/stigma002,Louisiana,1,1,0,1,9,0,3,0,0
/stigma002,Massachusetts,10,8,0,1.25,9,0,39,0,0
/stigma004,Jalisco,2,1,0,2,9,0,6,0,0
/stigma005,(not set),1,1,1,1,9,0,6,0,0
/stigma005,Idaho,2,1,0,2,9,0,6,0,0
/stigma005,Rhode Island,2,1,0,2,9,0,8,0,0
/stigma007,(not set),2,2,1,1,9,0,8,0,0
/stigma007,Shumen Province,1,1,0,1,9,0,3,0,0
/stigma008,British Columbia,1,1,1,1,9,0,8,0,0
/stigma010,Ohio,2,2,0,1,9,0,6,0,0
/stigma010,Shumen Province,1,1,0,1,9,0,3,0,0
/stress,Lagos,1,1,0,1,9,0,3,0,0
/stress,Olomouc Region,1,1,0,1,9,0,2,0,0
/stress,Saitama,1,1,0,1,9,0,5,0,0
/stress,St. Thomas Parish,1,1,1,1,9,0,4,0,0
/stress,Western Cape,1,1,0,1,9,0,6,0,0
/stress002,Araucania,0,1,1,0,9,0,6,0,0
/stress002,Indiana,1,1,0,1,9,0,10,0,0
/stress002,Queensland,1,1,0,1,9,0,4,0,0
/stress003,Oklahoma,1,1,0,1,9,0,11,0,0
/stress004,Attica,1,1,0,1,9,0,3,0,0
/stress004,Florida,7,7,0,1,9,0,25,0,0
/stress005,Central Java,1,1,0,1,9,0,3,0,0
/stress005,Plzen Region,1,1,0,1,9,0,3,0,0
/stress005,Telangana,1,1,0,1,9,0,4,0,0
/stress006,(not set),2,2,0,1,9,0,5,0,0
/stress006,Braga,1,1,0,1,9,0,4,0,0
/stress006,Telangana,1,1,0,1,9,0,4,0,0
/stress011,Rhode Island,1,1,0,1,9,0,3,0,0
/whoyouare,Attica,2,2,0,1,9,0,6,0,0
/whoyouare,Buenos Aires,2,2,0,1,9,0,4,0,0
/whoyouare,Chittagong Division,1,1,1,1,9,0,6,0,0
/whoyouare,Delaware,1,1,0,1,9,0,4,0,0
/whoyouare,Hawaii,8,2,0,4,9,0,26,0,0
/whoyouare,Metro Manila,3,2,1,1.5,9,0,11,0,0
/whoyouare,Santa Cruz Province,3,1,0,3,9,0,7,0,0
/whoyouare,Sichuan,1,1,0,1,9,0,3,0,0
/whoyouare,Telangana,1,1,0,1,9,0,3,0,0
/poster,Michigan,14,13,1,1.0769230769230800,8.923076923076920,0,57,0,0
/whoyouare,Florida,47,44,11,1.0681818181818200,8.909090909090910,0,185,0,0
/gender001,Wisconsin,9,10,3,0.9,8.9,0,38,0,0
/gender009,Minnesota,9,9,4,1,8.88888888888889,0,40,0,0
/gender002,(not set),7,7,0,1,8.857142857142860,0,27,0,0
/,North Holland,48,40,36,1.2,8.85,0,223,0,0
/gender010,North Carolina,15,13,2,1.1538461538461500,8.846153846153850,0,51,0,0
/about,Washington,167,149,133,1.1208053691275200,8.818791946308730,0,675,0,0
/queer003,New Jersey,13,11,6,1.1818181818181800,8.818181818181820,0,49,0,0
/queerness,Quebec,11,11,6,1,8.818181818181820,0,43,0,0
/lgbt-center-locator,West Virginia,5,5,1,1,8.8,0,27,0,0
/gender002,South Carolina,6,4,0,1.5,8.75,0,17,0,0
/lgbt-center-locator,Iowa,3,4,3,0.75,8.75,0,22,0,0
/lgbt-center-locator,Oklahoma,5,4,1,1.25,8.75,0,24,0,0
/queer008,Florida,7,4,0,1.75,8.75,0,18,0,0
/queer001,Wisconsin,11,11,4,1,8.727272727272730,0,45,0,0
/,Dubai,8,7,6,1.1428571428571400,8.714285714285710,0,33,0,0
/poster,Ontario,9,10,1,0.9,8.7,0,43,0,0
/,Andalusia,2,3,2,0.6666666666666670,8.666666666666670,0,12,0,0
/crisis-resources,Arkansas,3,3,1,1,8.666666666666670,0,10,0,0
/gender008,Wisconsin,3,3,1,1,8.666666666666670,0,12,0,0
/lgbt-center-locator,Rhode Island,3,3,1,1,8.666666666666670,0,16,0,0
/queer003,Kentucky,3,3,1,1,8.666666666666670,0,10,0,0
/whoyouare,New Hampshire,6,6,2,1,8.666666666666670,0,24,0,0
/queer001,Colorado,34,32,6,1.0625,8.65625,0,136,0,0
/whoyouare,Washington,45,40,8,1.125,8.65,0,167,0,0
/queer006,Texas,9,8,2,1.125,8.625,0,37,0,0
/,Tunis,5,5,4,1,8.6,0,20,0,0
/aps,New York,7,5,2,1.4,8.6,0,32,0,0
/,West Virginia,41,39,34,1.0512820512820500,8.58974358974359,0,185,0,0
/lgbt-center-locator,Alabama,12,9,2,1.3333333333333300,8.555555555555560,0,57,0,0
/about,Texas,279,263,220,1.0608365019011400,8.543726235741450,0,1137,0,0
/whoyouare,California,176,169,31,1.0414201183432000,8.50887573964497,0,664,0,0
/crisis-resources,Jalisco,5,4,0,1.25,8.5,0,17,0,0
/gender,Eastern Province,2,2,0,1,8.5,0,6,0,0
/gender001,Montana,2,2,1,1,8.5,0,7,0,0
/gender001,Nevada,6,6,1,1,8.5,0,21,0,0
/gender002,Oklahoma,2,2,0,1,8.5,0,7,0,0
/gender003,District of Columbia,2,2,0,1,8.5,0,9,0,0
/gender006,Hessen,2,2,0,1,8.5,0,9,0,0
/gender007,Utah,2,2,0,1,8.5,0,8,0,0
/gender012,Virginia,2,2,0,1,8.5,0,8,0,0
/lgbt-center-locator,Nevada,2,2,1,1,8.5,0,11,0,0
/queer002,Oklahoma,2,2,1,1,8.5,0,7,0,0
/queer003,Iowa,2,2,2,1,8.5,0,10,0,0
/stigma,Buenos Aires,4,4,3,1,8.5,0,21,0,0
/stigma002,Alabama,6,6,1,1,8.5,0,23,0,0
/stigma002,Nevada,2,2,0,1,8.5,0,7,0,0
/stigma004,Virginia,4,4,0,1,8.5,0,16,0,0
/stigma005,Washington,1,2,0,0.5,8.5,0,4,0,0
/stigma010,Ontario,1,2,0,0.5,8.5,0,3,0,0
/stress004,New York,17,14,1,1.2142857142857100,8.5,0,56,0,0
/whoyouare,(not set),22,22,10,1,8.5,0,83,0,0
/whoyouare,Maharashtra,2,2,0,1,8.5,0,5,0,0
/gender001,Alabama,12,11,0,1.0909090909090900,8.454545454545460,0,41,0,0
/queer001,Maryland,26,26,8,1,8.423076923076920,0,101,0,0
/gender009,England,7,5,0,1.4,8.4,0,21,0,0
/lgbt-center-locator,District of Columbia,5,3,1,1.6666666666666700,8.333333333333330,0,20,0,0
/stress001,Araucania,3,3,3,1,8.333333333333330,0,20,0,0
/stress009,Georgia,3,3,2,1,8.333333333333330,0,15,0,0
/poster,Washington,25,25,5,1,8.32,0,108,0,0
/lgbt-center-locator,Louisiana,7,7,3,1,8.285714285714290,0,41,0,0
/stigma002,Ohio,7,7,1,1,8.285714285714290,0,22,0,0
/queerness,Arkansas,12,11,7,1.0909090909090900,8.272727272727270,0,55,0,0
/gender002,Ontario,17,12,1,1.4166666666666700,8.25,0,63,0,0
/gender008,Louisiana,4,4,0,1,8.25,0,13,0,0
/poster,Arkansas,4,4,1,1,8.25,0,19,0,0
/queer001,(not set),11,8,1,1.375,8.25,0,35,0,0
/queer003,New South Wales,4,4,1,1,8.25,0,13,0,0
/whoyouare,Missouri,25,21,5,1.1904761904761900,8.238095238095240,0,84,0,0
/lgbt-center-locator,Florida,27,26,5,1.0384615384615400,8.192307692307690,0,156,0,0
/gender010,Maryland,6,6,1,1,8.166666666666670,0,21,0,0
/queer001,Connecticut,13,12,2,1.0833333333333300,8.166666666666670,0,46,0,0
/,Maine,94,92,76,1.0217391304347800,8.152173913043480,0,439,0,0
/gender002,Colorado,21,18,1,1.1666666666666700,8.055555555555560,0,75,0,0
/,Central Visayas,2,2,1,1,8,0,9,0,0
/,Coahuila,2,2,1,1,8,0,8,0,0
/,Eastern District,1,1,1,1,8,0,4,0,0
/,Ho Chi Minh City,4,4,3,1,8,0,17,0,0
/,Lang Son,1,1,1,1,8,0,5,0,0
/,Madeira,1,1,1,1,8,0,7,0,0
/,Maule,2,2,2,1,8,0,15,0,0
/,St. Croix,1,1,1,1,8,0,5,0,0
/,St. James Parish,1,1,1,1,8,0,6,0,0
/,Veneto,1,1,1,1,8,0,5,0,0
/,Vilnius County,7,5,3,1.4,8,0,29,0,0
/about,Nova Scotia,2,2,1,1,8,0,8,0,0
/crisis-resources,Alaska,1,1,0,1,8,0,5,0,0
/crisis-resources,Delaware,1,1,0,1,8,0,6,0,0
/crisis-resources,Guanajuato,1,1,0,1,8,0,5,0,0
/gender,Attica,2,2,1,1,8,0,8,0,0
/gender,Buenos Aires Province,2,2,1,1,8,0,8,0,0
/gender,Capital Governorate,1,1,0,1,8,0,3,0,0
/gender,Federal Capital Territory,1,1,0,1,8,0,3,0,0
/gender,Sharjah,1,1,0,1,8,0,3,0,0
/gender,Zurich,1,1,1,1,8,0,5,0,0
/gender001,Capital Region of Denmark,2,1,0,2,8,0,6,0,0
/gender002,Hauts-de-France,1,1,0,1,8,0,4,0,0
/gender002,Manitoba,2,2,1,1,8,0,10,0,0
/gender002,Telangana,2,1,0,2,8,0,7,0,0
/gender003,Shumen Province,1,1,0,1,8,0,3,0,0
/gender006,Alaska,3,2,0,1.5,8,0,8,0,0
/gender006,Idaho,3,3,1,1,8,0,11,0,0
/gender006,Iowa,1,1,0,1,8,0,3,0,0
/gender007,Minnesota,1,1,0,1,8,0,4,0,0
/gender008,New Mexico,1,1,1,1,8,0,5,0,0
/gender009,Jalisco,1,1,0,1,8,0,4,0,0
/gender009,Shumen Province,1,1,0,1,8,0,3,0,0
/gender009,Ulaanbaatar,1,1,0,1,8,0,5,0,0
/gender010,Apulia,1,1,0,1,8,0,2,0,0
/gender010,South Dakota,1,1,0,1,8,0,4,0,0
/gender010,Wales,2,2,0,1,8,0,7,0,0
/gender011,Louisiana,2,2,0,1,8,0,8,0,0
/gender012,Flanders,1,1,0,1,8,0,3,0,0
/gender012,Rhode Island,2,1,0,2,8,0,8,0,0
/gender101,Prague,5,1,0,5,8,0,11,0,0
/guidemap,Colorado,2,2,0,1,8,0,9,0,0
/https:/www.instagram.com/imiguide/,Illinois,4,1,0,4,8,0,16,0,0
/mental-health-resources,North West,1,1,0,1,8,0,2,0,0
/onboarding-act-01,County Dublin,1,1,0,1,8,0,3,0,0
/poster,Algiers Province,1,1,0,1,8,0,5,0,0
/poster,Kyiv city,1,1,0,1,8,0,3,0,0
/poster,San Juan,1,1,0,1,8,0,4,0,0
/poster,Santa Cruz Province,2,1,0,2,8,0,6,0,0
/pronouns101,Madrid,1,1,0,1,8,0,2,0,0
/queer001,Baden-Wurttemberg,1,1,0,1,8,0,4,0,0
/queer001,County Dublin,1,1,0,1,8,0,3,0,0
/queer001,Ho Chi Minh City,1,1,0,1,8,0,2,0,0
/queer001,Quintana Roo,1,1,0,1,8,0,3,0,0
/queer001,Sichuan,1,1,0,1,8,0,4,0,0
/queer002,Mississippi,2,2,1,1,8,0,6,0,0
/queer002,Montana,1,1,0,1,8,0,11,0,0
/queer002,Vaud,1,1,0,1,8,0,3,0,0
/queer003,Buenos Aires Province,1,1,0,1,8,0,3,0,0
/queer003,Tasmania,1,1,0,1,8,0,3,0,0
/queer004,Al Madinah Province,1,1,1,1,8,0,5,0,0
/queer004,Ile-de-France,2,1,0,2,8,0,12,0,0
/queer006,Tamaulipas,2,1,0,2,8,0,5,0,0
/queer006,Victoria,1,1,0,1,8,0,3,0,0
/queer007,New Hampshire,1,1,0,1,8,0,4,0,0
/queer007,New Mexico,1,1,0,1,8,0,4,0,0
/queer009,Arkansas,1,1,1,1,8,0,6,0,0
/queer009,Canterbury,1,1,0,1,8,0,3,0,0
/queer009,East Berbice-Corentyne,1,1,0,1,8,0,4,0,0
/queer009,Harju County,1,1,0,1,8,0,2,0,0
/queer010,(not set),1,1,1,1,8,0,8,0,0
/queerness,Al Farwaniyah Governorate,1,1,1,1,8,0,7,0,0
/queerness,Auckland,1,1,1,1,8,0,5,0,0
/queerness,Buenos Aires,1,1,0,1,8,0,3,0,0
/queerness,Chiang Mai,1,1,1,1,8,0,5,0,0
/queerness,Cordoba,1,1,0,1,8,0,3,0,0
/queerness,Federal Capital Territory,0,1,0,0,8,0,3,0,0
/queerness,Kanagawa,2,2,0,1,8,0,5,0,0
/queerness,Plaines Wilhems District,1,1,1,1,8,0,5,0,0
/queerness,Shumen Province,1,1,0,1,8,0,3,0,0
/queerness,Upper Austria,1,1,1,1,8,0,5,0,0
/queerness,Western Cape,3,3,2,1,8,0,10,0,0
/request,Maryland,2,1,1,2,8,0,10,0,0
/saved,Araucania,1,1,0,1,8,0,4,0,0
/saved,Boyaca,1,1,0,1,8,0,4,0,0
/saved,Cartago Province,1,1,0,1,8,0,3,0,0
/saved,Colorado,5,4,0,1.25,8,0,22,0,0
/saved,Georgia,3,3,0,1,8,0,13,0,0
/sms04,Connecticut,1,1,1,1,8,0,6,0,0
/stigma,Andhra Pradesh,1,1,0,1,8,0,3,0,0
/stigma,Centre-Val de Loire,1,1,0,1,8,0,3,0,0
/stigma,Mississippi,2,2,0,1,8,0,5,0,0
/stigma,Pichincha,1,1,0,1,8,0,4,0,0
/stigma,Plaines Wilhems District,1,1,1,1,8,0,5,0,0
/stigma002,Colorado,10,8,1,1.25,8,0,39,0,0
/stigma002,District of Columbia,3,3,0,1,8,0,10,0,0
/stigma002,Michigan,9,9,3,1,8,0,40,0,0
/stigma002,Santiago Metropolitan Region,1,1,0,1,8,0,3,0,0
/stigma002,Telangana,1,1,0,1,8,0,4,0,0
/stigma002,Victoria,1,1,0,1,8,0,6,0,0
/stigma004,Capital Region of Denmark,1,1,0,1,8,0,7,0,0
/stigma004,Kentucky,2,2,0,1,8,0,7,0,0
/stigma004,Louisiana,1,1,0,1,8,0,5,0,0
/stigma004,Quebec,1,1,1,1,8,0,8,0,0
/stigma004,Shumen Province,1,1,0,1,8,0,3,0,0
/stigma004,Utah,1,1,1,1,8,0,12,0,0
